3.959541854602176954e+03,8.488149004720037638e+00,3.193314728198552999e+00,7.484692114125753373e-03,4.290120348705225850e-03,9.699035209085465903e-04,1.468521475770880047e-02,9.516354634388903694e-03
2.384822566196732623e+03,4.207156169563879722e+00,5.228388686372922756e+00,1.462456856898812843e-02,1.769215339097671147e-03,9.383665859924391478e-03,1.200584098660990168e-03,1.317727128225242364e-02
1.847416096268174897e+03,3.461168904675452573e+00,1.033224747572996627e+01,1.070099963942684404e-02,1.633959729335707906e-02,1.476827450020860334e-02,1.241161714127158276e-02,1.802667726904845849e-02
3.331230102816391081e+03,2.339774593856976281e+00,2.337304008706587499e+00,1.492618848070786410e-02,2.965333814594683925e-03,1.740058563311893541e-02,1.643380430217215860e-04,1.975069718910554134e-02
3.329578818784025771e+03,5.403015693086923754e+00,2.514746260721366422e+00,1.026866984350918721e-02,1.941131916968118556e-02,6.007612507545495931e-03,7.768314180814663711e-03,1.960974148473102266e-02
3.590147777976873840e+03,5.072426615276938833e+00,7.131121455214243454e+00,1.913001179243591782e-02,8.403761420621573205e-03,1.275893963372253664e-03,1.583067902139484798e-02,5.301488434716155468e-03
4.111545910745562651e+03,4.763104175092041537e+00,1.111704889333259416e+01,1.861369952523295873e-02,7.051266611618154170e-03,1.359309805715852235e-02,1.836478545132495810e-02,1.746544600804354752e-02
3.703076473333896502e+03,5.047280450039399291e+00,1.184267318289921356e+01,1.662123034868207005e-03,1.618975241079896946e-02,1.414081431959793994e-02,7.101208648853461758e-03,1.837800930617188369e-02
1.952033340883298479e+03,6.463518401486698650e+00,6.825114249671784705e+00,8.673299979460856804e-03,7.396590372246462583e-03,1.773656677037384680e-02,1.808796422177297997e-03,1.597903862746662823e-02
2.560132562362369754e+03,2.752657329711365897e+00,7.311999248601122936e+00,1.621634440404613742e-02,1.363160690333677094e-02,1.313489332875220766e-02,1.507568790249546112e-02,1.701144069265828757e-02
3.616524361222592233e+03,8.383485903434976905e+00,2.802909055178429476e+00,1.501419402033368766e-03,1.812827943755614471e-02,6.839629729229617511e-03,1.463006400541795246e-02,1.603593189149765674e-03
3.582427730320863247e+03,4.100048463762822948e+00,1.569021342558994281e+00,9.904497821166601684e-03,1.698606579490487961e-02,9.207593781530963237e-03,6.983332673578059729e-03,1.656078569791550464e-02
1.797179318852040979e+03,2.556482427779222633e+00,8.894058354104494413e+00,1.451799889194806820e-02,1.939824345287492757e-03,2.140415012863057520e-04,9.592134467550346086e-03,1.033525172927237182e-02
2.669698087022426080e+03,3.876521448337260978e+00,4.653872255816129844e+00,1.780941230838551867e-02,1.194177558353308986e-02,1.330525078363119056e-02,5.151815750886603457e-03,1.636961973309643964e-02
3.497631935857875305e+03,5.183285874464806930e+00,6.711005269427342768e+00,1.403108038500038707e-02,5.429791172730548399e-03,2.993978574773032558e-03,1.605183156380907139e-02,7.271990719265850750e-03
1.710327349543309992e+03,3.052502944083006930e+00,6.399593532071396140e+00,3.602171002316301163e-03,1.406818952894305780e-03,1.758633206675649235e-02,9.367255592157367958e-03,9.567207066672982554e-03
2.761735203042484045e+03,5.282720406945268010e+00,3.796968749873466109e+00,8.820583086174189208e-03,1.144090370013405716e-03,2.527789315073039611e-04,1.487275975207388856e-02,1.675115479491890574e-02
3.837619767066550139e+03,7.778199029647265839e+00,1.010629692543818159e+01,1.998442832268066544e-03,4.749490056331686152e-03,4.626330495202460313e-04,7.605054875262888189e-03,1.004559622663124541e-03
3.850044502819015634e+03,5.417325288656470228e+00,8.622424555990665596e+00,9.517689514067576018e-04,1.185537957531044261e-02,6.496006977410062957e-03,1.901644859844481977e-02,5.157818753319866334e-03
2.944158039914124856e+03,7.489309963835224515e+00,5.127333328063065743e+00,8.834792534431232941e-03,1.849117231476348974e-02,9.841182996413143369e-04,2.862102305356953313e-03,5.398773827378355872e-03
3.460637778137002897e+03,8.542532690900927150e+00,5.217367647925288843e+00,4.955284101949227610e-03,1.212757683924965690e-02,1.053034519326101308e-02,1.287514717440211773e-02,9.841903800200564600e-04
2.602094048975382066e+03,3.668210186939274919e+00,5.934575863968643894e+00,1.239733748496246041e-02,2.351938168854560141e-03,1.354693473969904513e-02,9.774194627797007026e-03,1.412995373112580638e-02
1.773829241907044661e+03,7.758478867012133406e+00,4.589613612760885530e+00,1.353385304582800479e-02,1.414333170952158936e-02,2.568271253813082106e-03,1.028905209444829459e-02,1.919784168840637031e-02
4.227056520039596762e+03,3.329911864321311477e+00,7.617321683538636812e+00,1.396226932065495335e-02,6.197651227670662039e-03,1.763550719146390888e-02,2.162308895335706554e-03,1.429006686821006344e-04
3.594526663388159250e+03,6.388510897682968093e+00,8.139333613608702223e+00,1.765560669167121066e-02,8.503945506302502261e-03,1.804457563273659942e-02,1.146320196668795810e-02,1.488319850370706590e-02
2.840981468579240754e+03,3.802452774775733957e+00,1.141927276578419637e+01,1.260792348028979756e-02,1.385241857789662641e-02,1.308917104646870229e-02,1.187469995196247137e-02,8.785326548704586527e-03
2.266258141327370595e+03,5.998971572321662116e+00,6.821923961690202098e+00,6.130649769561980281e-03,1.556111736201844925e-03,1.806780390246898529e-02,1.598207123589588663e-02,1.844124671299903623e-03
2.998197629486418464e+03,8.395208970199337983e+00,6.236745506342724177e+00,4.809071247058547063e-03,2.215821075922337624e-03,3.296866913812812605e-04,1.355771100656935624e-02,7.233590724064294444e-03
3.907860991138446025e+03,7.870131232392573395e+00,9.881190093421890808e+00,1.697231728032265116e-02,7.713415703263446985e-03,1.352549400795290818e-02,1.575031518591511748e-02,8.821745180057764465e-03
4.446827255825100110e+03,5.697491366083673903e+00,8.265331736280220554e+00,1.453337227157678810e-02,8.943647847486125430e-03,1.577556547436133327e-02,8.207116923651995577e-03,1.628143345180969523e-02
1.937391040636525986e+03,3.288454911002296477e+00,4.908032447874075999e+00,1.185653147919088143e-02,3.108561012759962494e-03,9.019380193865153550e-03,7.056216664357753410e-03,7.716612310479249379e-03
2.518244590235469332e+03,2.396592726884001934e+00,7.454339525801383814e+00,5.569979599272171025e-03,4.693529669378405239e-03,1.431422481944169545e-02,1.364048918780547473e-02,1.714846651592701055e-02
2.909141613527350273e+03,7.008980923501549221e+00,7.634330102667849616e+00,6.304450221344225572e-03,7.885755441327619783e-03,1.699274858431068166e-02,1.475455240279509306e-02,5.188964917267786803e-03
4.415112933625446203e+03,6.948419801580516086e+00,4.832647859709497951e+00,1.219716032113087566e-02,7.208727768441731965e-03,8.075920773533289826e-03,7.782395605316086429e-03,3.992274852033222271e-03
4.494414234489871887e+03,5.245282934164328559e+00,2.138031084715523278e+00,1.548409790280675866e-02,1.056002203166268860e-04,1.280507536200218427e-02,1.523012813384602010e-02,9.774251866211327786e-03
3.045836433445604143e+03,7.459915761091504116e+00,9.459352390354236917e+00,1.021901889543475744e-03,1.821866874602415254e-02,6.253785372372892490e-03,1.040928858321059879e-02,1.484544036691601981e-02
1.913688396868526070e+03,7.580196223530254684e+00,3.630927477883429066e+00,1.563734137921803796e-02,1.950267637887559760e-02,1.089315035938241694e-02,8.498580771909469006e-03,1.638238210727466920e-02
2.123726988573705512e+03,5.028732251746820481e+00,1.036300650044218230e+01,3.640605067720292798e-03,1.134509818403080239e-04,6.672617800673730920e-03,1.923593186260584911e-02,1.868206111670727906e-02
2.546875740646954000e+03,7.647807423539089378e+00,5.031014364636996916e+00,5.375741312765129620e-03,1.104342372227714274e-02,1.352995875310882869e-02,6.013124396826000778e-03,2.240075421094646357e-03
4.466705913937909827e+03,3.755210657841756117e+00,1.113972440597924418e+01,1.524161136947687484e-02,2.976532793263507448e-03,1.158260365186506401e-02,9.277272130909791290e-03,8.130275616573846842e-04
2.320392386135038123e+03,7.034567711399029477e+00,4.244708683732574706e+00,7.129207747924953126e-03,1.250636007321108412e-02,1.946214157038143183e-02,1.143151535469188324e-03,1.502897256182363778e-02
4.196781211438777973e+03,4.454535459089842497e+00,3.622995417853915434e+00,3.866733490763926695e-03,1.211527405863827705e-02,1.969074526958497842e-02,1.058082604166929799e-02,1.578137750798103145e-02
4.090006500964251700e+03,7.950724717737863045e+00,6.740146610843505748e+00,1.914648736515111790e-02,1.642012829481426586e-02,9.652554320733162940e-04,9.163785861333458363e-03,1.204936492778576305e-02
4.411961468161352968e+03,6.490948745482024052e+00,1.858611611707767342e+00,1.864881885201842907e-02,9.699735786054526285e-03,2.638674204414128560e-03,9.286635077238413263e-03,8.392220921229563702e-03
3.272843535253944538e+03,2.753622242858517311e+00,1.138330312394239385e+01,1.328336146283202318e-02,5.087759433152762648e-03,1.669990947719528218e-02,1.111431344358110307e-02,9.457100404295093465e-04
4.367176977618664750e+03,2.421756634604310676e+00,3.900929164412389127e+00,8.629042355057394906e-03,1.984488190936016527e-03,1.863758567605613287e-02,6.901168257256425423e-03,1.909169433813289601e-03
2.847478961377194992e+03,2.529716446530740015e+00,6.943232952282300197e+00,7.616607064679417269e-03,1.500406938891384045e-03,2.541580935476846909e-03,4.238363665473397074e-03,1.162958061870741737e-02
1.929858012894561853e+03,2.544994678691754331e+00,5.687094329461418241e+00,1.876547144385895885e-02,2.447009298605844901e-03,1.396633786807967292e-03,1.195505545717500187e-02,8.843102771299165415e-03
2.611050062036605141e+03,4.321514447038658169e+00,6.748904135495638279e+00,9.391387084363093940e-03,1.455101308897373269e-03,1.468931421841987092e-02,2.016257013427395078e-03,1.714403430476043114e-02
3.010360110351819003e+03,8.387299437244868372e+00,4.332311327591320094e+00,5.850984643529098111e-03,1.450180957598768555e-02,1.313426127348148870e-03,1.509290748349830305e-02,1.448594787530297148e-02
3.775216358420967936e+03,5.790601080677343582e+00,1.005080631683590120e+01,4.041602398044987637e-03,4.657104649543412564e-03,1.488951332462983349e-02,1.059164533752080146e-02,1.253207507685315594e-02
2.481153396123228504e+03,3.017735001129254080e+00,8.880406122866210339e+00,9.384395669807166565e-03,1.091981210605246118e-02,9.758710372303287459e-03,1.912702605240097081e-02,1.101782531278093849e-02
1.890947928056683168e+03,5.893623944366693124e+00,9.849040891401566356e+00,1.130009547487239446e-02,1.770400086377471593e-02,1.841375103242820499e-02,8.775511717013616611e-03,1.621704650751539314e-02
2.598315322567172188e+03,4.946523354303816511e+00,7.867506455420761213e+00,5.062483673399027079e-03,1.908317743649297349e-02,1.517806484782052365e-02,7.251648437226528715e-03,1.919258146067864476e-02
2.485614949246976266e+03,7.044214182805014879e+00,4.879557362681709698e+00,9.167648815799398984e-03,1.133940128222813738e-02,8.937150309407313614e-03,3.142618141198285503e-03,1.149638802798600389e-02
2.446292232873058765e+03,8.575357555081577487e+00,1.121848039588072865e+01,1.808530599987451248e-03,1.069917499499685454e-02,1.592559020127660291e-03,1.115479323887608176e-02,1.235427470704155567e-02
3.442158820627582827e+03,5.292802260813979309e+00,5.715622921305312687e+00,8.149112238153186430e-03,7.592901095559927149e-03,1.424596052014387090e-02,1.847769181268479194e-02,1.607464482342970194e-02
4.043499735568760116e+03,6.330887939623345062e+00,8.557129971302188665e+00,1.178420409977495864e-03,1.404186114732676460e-02,7.836101018906256599e-03,4.559559287187269980e-03,7.953991820972155374e-03
2.222351960677682200e+03,6.183361372177489379e+00,4.211177799396990551e+00,1.511354146421812691e-02,1.371328800454048660e-02,1.615642281960150833e-02,3.590472183706741593e-03,8.365826690321065753e-03
3.564314220657285205e+03,7.302436007407079543e+00,9.956395305332737422e+00,7.931336510974941814e-03,9.725324023957411176e-03,2.769465281449896843e-03,1.729931224047745117e-02,4.681592286828016244e-03
2.241959953655488789e+03,6.873882723245837489e+00,1.124183686105732072e+01,2.919263227444429676e-03,1.663010356120207117e-02,4.172746615290361810e-03,6.656929926200625541e-03,3.280173538044932335e-03
2.318548071423897454e+03,2.446392105530414973e+00,1.633212807327704130e+00,1.626839461494587052e-02,3.283249833856000111e-03,3.948649495388083241e-03,1.335468512652409484e-02,1.819974631093635581e-02
3.275624571131961602e+03,7.471776508960420671e+00,1.044851314024717759e+01,7.333551374402809755e-03,1.878924154336161084e-02,4.121420023904438096e-03,1.168688386251767741e-03,1.044149338482571431e-02
2.429666658653779450e+03,6.212613611508092326e+00,8.031976740852670105e+00,1.055575996742293479e-02,1.603173324016528983e-02,3.402480912218269066e-03,7.736301935135601882e-04,2.941835563223502842e-03
3.023490365632265821e+03,2.469659402484785993e+00,9.826972500465348759e+00,4.483055667008696218e-03,8.450571893005024565e-03,1.250644384795700573e-02,1.122326036718341614e-02,1.249376918385724199e-02
3.278204990476186140e+03,7.104331794478571993e+00,1.819905535865023349e+00,2.087750279136605519e-03,3.101692352324249280e-03,1.935372243002227849e-02,3.797926708333180384e-03,3.401863525396200266e-03
3.737421282489570331e+03,6.139465611480604323e+00,1.035869011419388919e+01,1.900304222124303208e-02,8.000994484095264730e-03,7.560843952272336757e-03,1.854475712736602944e-02,2.478102719264820702e-03
4.477976722459212397e+03,4.643793559439972185e+00,8.604913636551858147e+00,7.320766412400132525e-03,1.979098786345480365e-02,7.599192823312565098e-03,1.037820626560478389e-02,1.683225529205301801e-02
4.387248498863265922e+03,4.720301989725594893e+00,9.432110858614969118e+00,3.705226972812610681e-03,1.966646079514994261e-03,1.546415576132209244e-02,1.415487864248324984e-02,5.098003502353501068e-03
3.282255929134535108e+03,3.287321178021564094e+00,7.188450699030527247e+00,1.176906822206713436e-02,1.293467931901575059e-02,2.183112148330900587e-03,3.627304371876131917e-03,7.870778657674062928e-03
2.012173431985419938e+03,4.568075503005840865e+00,1.053247655580872788e+01,1.063407566029648046e-02,7.219890161250406765e-03,1.197102269317976142e-02,1.277313387432301925e-02,1.872382091826314821e-02
4.141561537192572359e+03,5.031215555685871976e+00,6.030251861908876521e+00,1.607306332322406758e-02,3.200003660401431332e-03,7.305354318038054240e-03,7.322763806386196894e-03,6.252863419613457693e-03
1.802920848444315425e+03,4.341917359393459463e+00,7.869372311893064520e+00,8.703270773152428294e-03,1.615987615704434638e-02,4.714721189915008909e-03,1.139247288179315309e-02,1.737753163076832807e-02
1.870925492036155674e+03,2.989697357571964531e+00,1.008982435270309885e+01,1.748349816205189977e-02,1.986972956065271093e-02,1.752467228240199570e-02,1.052618105299497030e-02,1.298224469123378765e-02
1.787237597522676651e+03,3.388482320953597693e+00,3.935317121854263522e+00,1.866697946644015754e-02,4.557646234520288872e-03,2.162406470083130805e-03,9.770733384454352230e-03,5.899524568213800405e-03
3.189681860337294438e+03,2.436733934706335702e+00,7.803601536661120441e+00,1.226224260904294761e-02,1.296513361615836239e-02,1.210777118662456110e-02,9.874743258298629076e-03,1.819247397993049159e-02
2.262178807834898635e+03,5.816771726507659501e+00,2.090736901253029689e+00,1.805139081550570859e-02,9.651080806873990614e-03,1.628593368592332405e-02,5.712035786226627929e-03,1.463233725237233010e-02
4.368375684857341184e+03,4.215142513578943984e+00,1.000671433852296133e+01,1.648906758697017347e-02,1.686898680992653804e-03,9.694852616366052278e-03,8.309943407087301559e-04,3.094751638119876136e-03
2.183291920509934243e+03,9.801874756647681153e+00,6.116971975172560860e+00,5.532474631365648030e-03,1.179583101075470410e-02,1.866446613972235977e-02,1.414676322086781506e-02,1.615125541843178206e-02
4.272545796399788742e+03,5.069449936952619140e+00,6.502828615305121573e+00,1.629529945112234354e-02,7.195918722153558239e-03,1.483851947086438361e-03,1.524153374572363544e-02,5.335696473001128731e-03
2.304911037015576767e+03,8.694109173722882389e+00,8.302172810609359743e+00,1.629027394350786306e-04,8.044194404755762931e-03,7.876664517776632568e-04,1.082541494083583307e-02,1.995111023796489885e-03
3.824453714515349020e+03,3.194978941799694994e+00,5.851498127306885344e+00,1.172722057314178230e-02,1.835427444709946537e-03,1.548646888202274627e-02,9.518513775592884335e-03,1.945591229819544979e-02
3.845260040285003925e+03,6.201352785705685378e+00,2.122118123704843207e+00,3.843524190818015107e-03,3.421001585033906639e-03,7.003031848409710380e-03,1.665836100064966435e-02,1.883360501394533773e-02
1.980558205815124666e+03,4.732905899768736546e+00,1.074323895841953735e+01,1.708468828517094654e-02,5.295080578060079590e-04,5.129577462788081910e-03,3.628037703194798153e-03,2.141156803709586692e-03
3.132602201038762360e+03,3.145951301097112740e+00,9.806512826832555874e+00,3.342183081654112597e-03,1.909597863011831126e-02,5.613225952122852247e-04,1.749342401379999287e-02,4.892723429182795070e-03
3.838229282195462929e+03,3.056259691486918229e+00,5.104474623767814023e+00,1.558330843652482901e-02,5.310223010017239842e-03,1.219559287695226590e-02,5.992030068918048971e-03,1.843243579712819033e-02
2.999924935470681703e+03,4.878782719369376686e+00,4.317429585328730113e+00,1.859299710740384276e-02,1.932372413844080442e-02,9.595250340133813088e-03,4.902307302867196445e-03,1.965994559813595208e-02
4.047540916794964232e+03,7.413133975326601899e+00,9.989125108011663201e+00,1.905830866017308584e-02,1.562008209480650681e-02,1.387553517142031678e-02,4.438022030369406443e-03,1.197937070352192782e-02
1.809576976748694733e+03,8.976974383990995676e+00,5.896371231124576617e+00,1.031593352141190433e-02,1.574641675883443198e-02,1.948342711179180606e-02,1.770615602554281506e-02,1.169857107329564001e-02
2.862107370693063785e+03,7.118554763121474949e+00,5.390287729564491315e+00,1.771947328541034414e-02,1.781505975744011178e-02,1.926698868632217149e-02,1.962813076331737516e-02,6.987510697197607534e-03
1.856625368575081893e+03,3.045027622490241725e+00,9.577895385302706899e+00,9.186672985273411363e-03,1.855653383228701020e-03,1.997861483853186765e-03,2.438341931872478607e-03,1.786846961563233471e-02
2.297318345882732046e+03,5.219453392909754186e+00,1.811884511654337615e+00,1.961840723629726738e-02,8.911610644953681104e-03,1.602065985794149869e-02,1.310854553824169176e-02,1.057750823316959583e-02
2.389632604157031437e+03,6.573262526876217926e+00,8.790199880839860924e+00,1.338238695322018987e-02,1.229712629164197123e-02,3.980467911972866701e-03,1.678468395899444798e-02,7.620291220937502191e-03
1.944821003875769748e+03,6.825628796029483247e+00,5.757493375779953126e+00,1.284531183516337063e-02,1.313909819516604141e-02,6.297443522559471180e-03,1.867138191905872921e-02,3.747920762453869209e-03
4.055151098061219272e+03,8.014449861996791213e+00,2.205286056621092783e+00,3.513544128413807754e-03,1.793080083306422198e-02,1.040258995696197175e-02,1.172288682135504308e-02,1.021030389721817519e-02
2.289928733914002351e+03,5.741789417991711275e+00,7.037688679651092016e+00,1.544190256663907981e-02,1.191514034441523880e-02,1.304393844165559549e-02,1.487180150887616736e-02,1.034614436741047167e-02
2.015652800851330994e+03,8.814768657911052685e+00,1.149304363894016845e+01,1.154218195092026125e-02,1.916424154215955189e-02,3.709488333048200498e-03,3.334611970620751653e-04,1.414097841918768479e-02
2.744407555665183736e+03,3.334711550210758269e+00,1.063281988529770850e+01,1.149828621705078179e-02,1.918262158170474033e-02,1.065930981668503259e-02,1.896220467978063096e-03,1.400608498345706082e-03
1.884844854420209913e+03,5.658112625078829616e+00,4.104490461115536171e+00,4.263375620013352962e-03,6.477334671228750923e-03,6.485052271454646786e-03,1.789821516860359493e-02,3.949693791688947686e-03
3.177201639085149964e+03,7.432474130554959757e+00,3.952031109596572556e+00,1.705031128193815887e-02,1.124956906856045685e-02,4.231550160606258049e-03,1.890224204085914211e-03,4.754140867755969960e-03
2.132870344648171340e+03,6.680560824711914591e+00,3.535802284825926733e+00,1.785678674533514726e-02,3.866497235651692593e-03,1.382080879841052559e-02,7.672366496817462078e-03,1.692748438154622129e-02
3.709927573072835912e+03,5.386032133553523948e+00,1.151570452850408088e+01,3.727820387666339746e-03,1.543144955017985466e-02,1.928568400992655002e-02,1.772509662471407135e-02,3.206877935395681389e-03
